Date,open,high,low,close,volume,rsi,macd,signal,action
2022-01-21,24436.775390625,24569.104499238492,24128.00747052685,24436.775390625,1017420,32.500065034224605,-101.26756624080735,-55.468554369015976,매도
2022-01-24,24083.899127265337,24436.77677015567,23686.91177901371,23731.021484375,1356898,27.083415010560003,-154.76750243512288,-76.052579999092,매도
2022-01-25,23819.241294642856,23863.35100074405,23025.266584821427,23157.595703125,1587356,24.76198106981481,-228.19574883562382,-107.36250994667931,매도
2022-01-26,23157.595703125,23157.595703125,23157.595703125,23157.595703125,0,27.08342750241458,-281.3631319795604,-142.96431575000335,매도
2022-01-27,23995.681402439026,24083.900819359755,23466.364900914636,23510.474609375,1416472,30.69312399879702,-296.3777108046088,-174.20986452826347,매도
2022-01-28,23510.474609375,23510.474609375,23510.474609375,23510.474609375,0,34.06599181379198,-304.31165226636585,-200.61069818668827,매도
2022-02-11,26465.823227611938,26951.029986784823,26289.384406094527,26598.15234375,1956133,71.31148671455065,378.9819197549332,129.1986559760078,매도
2022-02-16,26377.602858072914,26554.041673177082,25980.615524088542,26465.822265625,2080159,72.14286120928008,377.24370232402725,249.33691088499828,매도
2022-02-17,26554.041343853994,27171.577189059903,25936.505498648086,26509.931640625,3640106,79.68750216205221,395.715183393444,278.6488518119901,매도
2022-02-18,26112.94528637124,26642.261744878764,25936.50646686873,26377.603515625,1421276,77.8626098689752,395.8790483885532,302.11813397857253,매도
2022-02-21,26377.603515625,26377.603515625,26377.603515625,26377.603515625,0,76.4227730079018,391.42749587852813,319.9941692128101,매도
2022-02-22,26377.603515625,26377.603515625,26377.603515625,26377.603515625,0,76.4227730079018,383.42624249854634,332.68862994033776,매도
2022-02-24,25804.175468205573,26024.723976480836,25010.200838414632,25318.96875,2381286,39.7726986836107,280.86550549689855,328.7316596338351,매도
2022-02-25,25671.848980860726,25715.958687013408,25142.532507028547,25495.41015625,1427821,39.7727289880734,219.02886199798377,306.7839776766599,매도
2022-02-28,25495.41015625,25495.41015625,25495.41015625,25495.41015625,0,39.7727289880734,168.13006316541214,279.04599358202654,매도
2022-03-02,25583.629267561082,25627.73897319481,25186.64191685755,25274.861328125,1856974,37.63440757824492,109.64296857975569,245.15835039344154,매도
2022-03-03,25318.97004530165,25583.6282687717,25274.860341389973,25407.189453125,1278390,33.33333333333333,72.6843807726109,210.65782408609581,매도
2022-03-04,25407.189453125,25407.189453125,25407.189453125,25407.189453125,0,34.11764093027132,42.922212974590366,177.106242093586,매도
2022-03-07,24833.761725839384,24833.761725839384,24216.22591027677,24304.4453125,2403297,27.61903717688614,-65.3796228154606,128.60391145931752,매도
2022-03-08,23598.69299181273,24128.009470133766,23466.363872232472,23907.4609375,1893504,30.526321186336403,-179.93104846272763,66.89166957797464,매도
2022-03-10,23907.4609375,23907.4609375,23907.4609375,23907.4609375,0,10.810846389094493,-267.55515685118735,-0.0022482719974701647,매도
2022-03-11,23907.4609375,23907.4609375,23907.4609375,23907.4609375,0,9.589086795519961,-333.09911887817725,-66.62524969445188,매도
2022-03-14,25274.859048344948,25318.96875,24745.54262848432,25318.96875,1400062,38.23527241234858,-271.27299322910403,-107.5565812123097,매도
2022-03-15,25318.96875,25318.96875,25318.96875,25318.96875,0,38.23527241234858,-219.7527993024487,-129.99660675110593,매도
2022-03-16,25318.96875,25318.96875,25318.96875,25318.96875,0,38.23527241234858,-176.89159181630384,-139.3758652197121,매도
2022-03-17,25318.96875,25318.96875,25318.96875,25318.96875,0,38.23527241234858,-141.30103458293524,-139.7609076790905,매도
2022-03-28,26157.054030987398,26509.931657037818,26068.83462447479,26245.2734375,1516938,72.9166820412531,262.2616823344324,142.77745865777072,매도
2022-03-29,26465.822925376255,26686.37144975439,26112.94528637124,26377.603515625,1691751,81.11107229886002,271.882417064131,168.59854694720357,매도
2022-03-30,26554.042638370644,26818.700870646764,26509.93293299129,26598.15234375,2065532,82.10522685176122,293.70492602170634,193.61989765489395,매도
2022-03-31,26509.934547676945,26730.483088007037,26421.71513154491,26642.263671875,1423513,82.29163735890185,310.9280241663764,217.08157913675643,매도
2022-04-01,26862.81142953726,27524.45703125,26686.372602413863,27524.45703125,6836054,79.76188593592026,390.5479915750511,251.77492808366858,매도
2022-04-04,28141.991857394365,28583.088908450703,27921.443331866198,28186.1015625,5382540,82.8282575287275,500.75925699654545,301.5718701798356,매도
2022-04-05,28230.208984375,28406.647790527346,27833.221670532228,28230.208984375,2397595,82.99996590535238,584.8708625863219,358.23173812592887,매도
2022-04-06,28097.88245159647,28715.418329653534,28053.772746020964,28406.650390625,3162831,83.65382200031762,658.0536825893796,418.1961858315782,매도
2022-04-14,28186.102258939183,28362.541083721277,27612.676078397384,27833.224609375,3142674,72.50003182539977,552.2550755223238,550.7126634497366,매도
2022-04-15,27568.567030380564,28186.10293186109,27480.347615883347,27745.005859375,1695611,70.73175077933432,530.4269539905326,546.65552072339,매도
2022-04-18,27965.553427016774,28318.431072783547,27612.67578125,27612.67578125,2046864,67.07318587764681,496.7658716985243,536.6775892765437,매도
