Date,open,high,low,close,volume,rsi,macd,signal,action
2022-01-21,24957.089781305505,25132.535052175845,24562.337921847247,24693.921875,90727,28.220839286543608,-353.6208385024802,-219.40935824386315,매도
2022-01-24,24606.201129645273,24913.230377252254,23860.558671171173,24343.033203125,81815,26.900572764830486,-401.5648649972609,-257.16900920386377,매도
2022-01-25,24518.476241892688,24518.476241892688,23027.191461527123,23246.498046875,148695,18.91891891891892,-499.40175796578114,-307.01870309906576,매도
2022-01-26,23246.498046875,23246.498046875,23246.498046875,23246.498046875,0,21.604932332976446,-567.8184921739521,-360.38025626890095,매도
2022-01-27,22851.74991389028,23290.363155999497,21711.35548440631,21886.80078125,158750,11.731868452259974,-698.9727126031285,-429.34103447589126,매도
2022-01-28,21886.797175766398,23071.052734375,21492.04532289686,23071.052734375,109185,25.80643385050662,-715.2958677104434,-487.36826159782146,매도
2022-02-03,23641.24984375,23816.695111607143,22983.330089285715,23027.19140625,70785,27.586195424407734,-722.1043085650308,-534.8630486042273,매도
2022-02-04,22895.609455616792,23421.9453051712,22851.74813482059,23378.083984375,51866,25.882340306489155,-695.4951661166233,-567.2885445190079,매도
2022-02-07,23378.083954838137,23378.083954838137,22807.88678520794,23202.638671875,65505,25.581382705233423,-678.3752227264267,-589.6710337809508,매도
2022-02-08,23202.638671875,23202.638671875,23202.638671875,23202.638671875,0,28.025473190638237,-657.0556533822564,-603.2279838092413,매도
2022-02-09,23202.638671875,23202.638671875,23202.638671875,23202.638671875,0,28.20511576261171,-632.7418443852875,-609.1587632384444,매도
2022-02-10,23158.777298850575,23246.4999401341,22851.74805435824,22895.609375,68025,31.428559614602904,-627.7348626475978,-612.8880720506262,매도
2022-02-11,22456.998031496063,22720.165977177658,22193.83008581447,22281.552734375,105524,30.555552978611885,-659.5975419132701,-622.2582857563655,매도
2022-02-14,22062.24609375,22456.998011928426,21667.49417557157,22062.24609375,121340,24.999992048287893,-692.2604575471887,-636.2926531326964,매도
2022-02-15,21886.800769436744,22193.83003874748,21492.04885175151,21755.216796875,82159,25.547445967226864,-731.6141516911375,-655.3939000292808,매도
2022-02-16,22062.24610148515,22237.691398514853,21842.93948019802,22149.96875,64159,31.8840565680659,-725.3546985952053,-669.4077451173893,매도
2022-02-17,22106.107425742575,22895.61126237624,21930.662128712873,22149.96875,95670,38.93807506747419,-712.0494498433036,-677.9466567231408,매도
2022-02-18,21974.521560818248,22500.85740658635,21799.076278895547,22413.134765625,62581,42.01681049611993,-674.1605485724576,-677.1886844336075,관망
2022-02-22,22413.134765625,22413.134765625,22413.134765625,22413.134765625,0,37.70494555711612,-600.1667171858135,-655.3014247111583,관망
2022-02-23,22413.134765625,22413.134765625,22413.134765625,22413.134765625,0,38.333361782786206,-564.6335919654412,-637.1586586867186,관망
2022-02-24,21535.910077628443,21667.494049589513,20527.099625926905,20702.544921875,153125,16.483491747831252,-658.3654898979476,-641.4017461297144,매도
2022-02-25,21009.57420644039,21272.742150571165,20702.544938287814,20877.990234375,88532,20.879102596223106,-710.910548096308,-655.3080193667108,매도
2022-02-28,20877.990234375,20877.990234375,20877.990234375,20877.990234375,0,20.879102596223106,-743.8420443923969,-673.0194225149944,매도
