Date,open,high,low,close,volume,rsi,macd,signal,action
2022-01-21,40642.13268969009,41411.86884852262,40180.29027276179,40565.16015625,67602,23.214263058974495,-327.362419050427,-248.5988697426575,매도
2022-01-24,40103.31856966861,40488.18485298166,39487.52746496618,39564.5,89378,20.799973367511697,-397.02506533981796,-279.36665403290664,매도
2022-01-25,39564.500830568606,39795.4220486617,38371.410275850314,38448.3828125,142412,21.052622928118325,-512.5866169720466,-327.3615837944198,매도
2022-01-26,38448.3828125,38448.3828125,38448.3828125,38448.3828125,0,25.120740732750377,-594.3572512148894,-381.99085920032144,매도
2022-01-27,39025.68255264169,39410.5524195835,37370.74609375,37370.74609375,175779,18.66667207976745,-717.6287259640885,-450.34987918071937,매도
2022-01-28,37370.749461480606,38486.87109375,36639.501338980306,38486.87109375,111679,29.098391171220868,-732.0372622222931,-507.511136321382,매도
2022-02-03,38794.76292992501,39795.42029484734,38794.76292992501,39179.6328125,78752,36.77690127116991,-689.1516969688528,-544.262968224221,매도
2022-02-04,38948.70907745035,39949.36637744641,38948.70907745035,39641.47265625,79260,36.249995771012145,-617.2023718017517,-558.9866509431969,매도
2022-02-07,39333.57612447715,40334.23705290725,39256.603594653185,39949.3671875,87896,38.934427934287335,-533.491823900069,-553.8497821328575,관망
2022-02-08,39949.3671875,39949.3671875,39949.3671875,39949.3671875,0,40.25423819929374,-462.24570714940637,-535.4201779548388,관망
2022-02-09,39949.3671875,39949.3671875,39949.3671875,39949.3671875,0,42.41070417174523,-401.4544373462413,-508.4999024262535,관망
2022-02-10,40103.31447939581,40103.31447939581,39256.602247807015,39487.5234375,94700,43.18179721163693,-381.5612775590125,-483.01590161979914,관망
2022-02-11,39102.65612593431,39410.55347095919,38409.892511844075,39025.68359375,144572,43.57797524435791,-394.03264770940586,-465.16530070687236,관망
2022-02-14,38217.4599371189,38871.735490628875,37832.590054272165,37871.078125,138279,30.454562230690456,-480.9861012354522,-468.3371298248205,매도
2022-02-15,37871.07608695652,38255.94594909137,37024.363833517324,37178.3125,130164,30.180172972271137,-592.7162030215695,-493.2611545393801,매도
2022-02-16,37486.206923956386,39256.60399302299,37486.206923956386,38717.7890625,146504,45.338986695475356,-562.0232203637643,-507.03488151439757,매도
2022-02-17,38717.789187895636,39872.39519142987,37255.28584465644,38794.76171875,130659,52.153090297556865,-525.9487995250965,-510.82235378010273,매도
2022-02-23,39102.65625,39102.65625,39102.65625,39102.65625,0,49.295748473633275,-337.0431200082385,-438.42077926622164,관망
2022-02-24,37794.10299403802,38063.50864618456,36947.390753228654,37024.36328125,96388,31.521728338130472,-458.5569013499189,-442.4496379822154,매도
2022-02-25,37640.15316430506,38101.995534419235,37447.72004613866,37948.046875,52641,36.999981730784846,-478.8663767448452,-449.73535008349484,매도
2022-02-28,37948.046875,37948.046875,37948.046875,37948.046875,0,36.999981730784846,-489.2471130285412,-457.6397547732861,매도
2022-03-02,37794.104262664165,39179.631462417914,37794.104262664165,38717.7890625,65089,42.72728782578929,-433.3697699185359,-452.78474945718204,관망
2022-03-03,38794.76251214206,39410.55359600178,38794.76251214206,39102.65625,43749,47.70643184243411,-355.3636013165815,-433.2972819181344,관망
2022-03-10,38332.921875,38332.921875,38332.921875,38332.921875,0,46.37682545099377,-290.3080806373837,-349.48984459097113,관망
2022-03-11,38332.921875,38332.921875,38332.921875,38332.921875,0,45.58826053632985,-284.9429321776406,-336.5797592163997,관망
