Date,open,high,low,close,volume,rsi,macd,signal,action
2022-01-21,19914.745900158316,20313.92788924835,19737.331682784967,20136.513671875,576093,42.35295702308849,-53.767554141966684,-31.200494827277915,매도
2022-01-24,19959.099968112245,19959.099968112245,19382.503746811224,19559.91796875,725325,36.73471772008451,-88.28930129790388,-43.03463283646907,매도
2022-01-25,19604.2720593604,19604.2720593604,18628.493812061915,18983.322265625,1063609,33.33334692447984,-148.34482840628698,-64.70668601685476,매도
2022-01-26,18983.322265625,18983.322265625,18983.322265625,18983.322265625,0,34.28574064700064,-192.3045923539794,-90.81415522731885,매도
2022-01-27,18983.321323072138,19072.028432058458,17830.12890625,17830.12890625,1012611,28.346476896362333,-296.3185746651652,-132.66902949959314,매도
2022-01-28,17830.12890625,17830.12890625,17830.12890625,17830.12890625,0,28.346476896362333,-372.6501214039563,-181.36706046968362,매도
2022-02-03,18406.72499517747,18539.78565779321,17963.189453125,17963.189453125,951895,31.70733191752005,-418.31212002549364,-229.3088030406293,매도
2022-02-04,17918.835671380777,18362.371207801094,17830.128564096714,18229.310546875,537970,25.663744747911437,-430.97179424790374,-270.0168668999588,매도
2022-02-07,18318.019659870428,18362.373218368903,17874.48407488567,18184.958984375,371065,17.47574849403385,-438.61279941344037,-303.9867065781627,매도
2022-02-08,18184.958984375,18184.958984375,18184.958984375,18184.958984375,0,21.68677703094518,-439.3389373221071,-331.2178973049224,매도
2022-02-09,18184.958984375,18184.958984375,18184.958984375,18184.958984375,0,20.73169618379724,-434.7172993632739,-352.01599395110213,매도
2022-02-10,18184.958984375,18229.312542873475,17741.423399390245,18184.958984375,758513,22.666653358196683,-426.01182811892795,-366.8712824779734,매도
2022-02-11,17963.191625976564,17963.191625976564,17697.07026855469,17741.423828125,478761,20.98765432098766,-445.38603067212534,-382.6218352415766,매도
2022-02-14,17342.23995956344,17785.775508401384,17342.23995956344,17652.71484375,590840,11.999992954339419,-461.5647280476551,-398.4486807671902,매도
2022-02-15,17785.7777473294,17830.131307796557,17297.888582190688,17386.595703125,563338,11.25,-487.8287707222735,-416.359343017472,매도
2022-02-16,17741.423828125,17785.777387695314,17386.5953515625,17741.423828125,502887,22.66666666666667,-477.0693753154519,-428.5201674413993,매도
2022-02-17,17785.775508401384,18007.543282820352,17342.23995956344,17652.71484375,498144,26.562481723599603,-469.5758182173122,-436.74147508248603,매도
2022-02-18,17430.94703066259,17741.4219141604,17430.94703066259,17697.068359375,230204,27.69228893167471,-455.0386851244439,-440.40454481943283,매도
2022-02-21,17697.068359375,17697.068359375,17697.068359375,17697.068359375,0,46.15384615384615,-438.4162210946015,-440.00656476217995,관망
2022-02-22,17697.068359375,17697.068359375,17697.068359375,17697.068359375,0,46.15384615384615,-420.35917825138677,-436.07459527828314,관망
2022-02-23,17697.068359375,17697.068359375,17697.068359375,17697.068359375,0,41.66666666666667,-401.39121297991005,-429.13439972138315,관망
2022-02-24,17519.65391107253,18362.371440972223,17430.946802662038,17963.189453125,1590601,41.66666666666667,-362.01350868130976,-415.70477380989723,관망
2022-02-25,18229.31284894541,18362.37352667494,17741.42369727047,17874.484375,942307,40.54054054054053,-333.7138843696048,-399.3012726813776,관망
2022-02-28,17874.484375,17874.484375,17874.484375,17874.484375,0,40.54054054054053,-307.73412751107026,-380.98308797467087,관망
2022-03-04,19027.677734375,19027.677734375,19027.677734375,19027.677734375,0,77.35850937787166,-70.7474998038233,-266.6470972906387,매도
2022-03-07,19737.331682784967,20668.756323995043,19559.917465411618,20136.513671875,3132368,86.8421555806506,79.81522725021568,-197.34726316009753,매도
2022-03-28,19604.271524234693,19692.978635204083,19382.503746811224,19559.91796875,359628,41.3332926248571,290.5947538702894,218.35654252919662,관망
2022-03-30,19160.738602941175,19293.79928768382,18628.495863970587,18850.263671875,653810,58.49067107134786,209.38844381217496,223.6142606648568,매도
2022-03-31,18850.259583938954,19160.73444767442,18850.259583938954,19072.02734375,310843,62.069028350685706,182.9512470745758,215.48163847303925,매도
2022-04-01,19116.3828125,19604.271933004642,18983.322143271464,19116.3828125,612179,47.619077575387756,163.6563560115792,205.11656212520566,매도
2022-04-04,19116.38265086207,19338.150431034483,18938.96842672414,19293.796875,243927,52.17397963823647,160.69631123064391,196.23249833150516,매도
2022-04-05,19293.795103561046,19382.502207485464,18983.32023982558,19072.02734375,253904,47.05880321305253,139.0029788594402,184.78658040443764,매도
2022-04-06,18983.320167824073,19205.08792679398,18850.25951244213,19160.734375,333545,49.056597502926714,127.44325340188152,173.31790375548107,매도
